epoch,vf-min,discriminator_reward-min,gmm-log-sigs-mean,gmm-log-sigs-max,gmm-log-sigs-min,gmm-mus-min,log_p_z-max,gmm-mus-std,log_p_z-avg,discriminator-loss,qf-min,time-train,time-eval,qf-max,z-entropy,vf-std,best_single_option_policy/episode-length-avg,log_p_z-min,discriminator_reward-max,gmm-log-w-max,pool-size,gmm-mus-max,max-path-return,best_single_option_policy/return-max,qf-avg,gmm-log-w-mean,vf-max,best_single_option_policy/return-average,last-path-return,best_single_option_policy/episode-length-max,discriminator_reward-avg,vf-loss,time-sample,gmm-log-sigs-std,best_single_option_policy/return-min,qf-std,policy-reg-loss,best_single_option_policy/episode-length-min,bellman-error,best_single_option_policy/episode-length-std,log_p_z-std,time-total,kl-surrogate-loss,best_single_option_policy/return-std,vf-avg,gmm-log-w-min,path-length,episodes,gmm-log-w-std,gmm-mus-mean,discriminator_reward-std
39,560.6889,-9.864582,-0.05287286,0.5362716,-0.64441514,-0.02106077,-3.911973,0.0076891608,-3.9119723,3.321519,554.05133,5.935368599370122,0.94669034704566,669.6851,3.9120230054281455,29.38835,1000.0,-3.911973,-1.1110389,1.1627797,40000,0.0235514,-31.51777607870651,-0.020020490843390353,645.46326,0.121868774,676.72943,-0.020020490843390353,-33.681901884268356,1000,-3.3215184,0.02995588,0.6525940718129277,0.40542218,-0.020020490843390353,29.3841,8.3613864e-05,1000,0.008263592,0.0,7.1525574e-07,1573.6313246246427,0.122941025,0.0,652.2918,-1.5278443,1000.0,40,0.91972697,-0.002433362,1.4107542
40,573.0014,-4.661233,-0.05370845,0.54093283,-0.6437801,-0.0330516,-3.911973,0.0106378235,-3.9119723,3.0962696,565.7546,6.198737924918532,1.0337587902322412,670.9987,3.9120230054281455,25.386211,1000.0,-3.911973,-1.3725389,1.1732011,41000,0.013638075,-31.51777607870651,-0.057173615942621936,651.0973,0.12145248,678.1506,-0.057173615942621936,-33.34664728585145,1000,-3.0962696,0.036241278,0.6719859093427658,0.40707013,-0.057173615942621936,25.368048,8.4360836e-05,1000,0.0053259917,0.0,7.1525574e-07,1912.661878682673,-0.21448661,0.0,658.2396,-1.538631,1000.0,41,0.91618913,-0.004224611,0.6633736
41,584.1913,-5.0228434,-0.056707986,0.5213904,-0.64201105,-0.015102309,-3.911973,0.003929514,-3.9119723,3.0848305,577.0511,6.437310665845871,332.1596291027963,672.33856,3.9120230054281455,26.168333,1000.0,-3.911973,-1.2584112,1.1426706,42000,0.010861181,-31.51777607870651,-0.007446268260347111,650.45184,0.116871506,679.32446,-0.007446268260347111,-34.307584919460346,1000,-3.0848305,0.01435484,0.708556205034256,0.40049174,-0.007446268260347111,26.22123,8.18126e-05,1000,0.0025139893,0.0,7.1525574e-07,1920.8071929086,0.15088433,0.0,657.2828,-1.4940603,1000.0,42,0.88744104,-0.00057090743,0.6697063
42,594.1303,-6.9881406,-0.050743453,0.5469182,-0.6573467,-0.042315707,-3.911973,0.014654934,-3.9119723,3.131545,587.2199,6.313527226448059,1.010375070385635,673.3007,3.9120230054281455,27.924149,1000.0,-3.911973,-1.2201456,1.1990925,43000,0.012035959,-31.51777607870651,-0.09685708598313846,647.16693,0.1227601,680.2507,-0.09685708598313846,-33.82240230789256,1000,-3.1315453,0.013184821,0.686699191108346,0.4160186,-0.09685708598313846,27.927822,8.7946006e-05,1000,0.0022823634,0.0,7.1525574e-07,1928.7215326493606,0.08059923,0.0,654.0248,-1.5907632,1000.0,43,0.948376,-0.0055535818,0.7154941
43,570.52057,-10.910412,-0.05425077,0.50710547,-0.63318527,-0.008244366,-3.911973,0.003323807,-3.9119723,3.2547834,563.62836,6.526185720227659,0.9153251079842448,674.0995,3.9120230054281455,23.559175,1000.0,-3.911973,-1.2444499,1.1203898,44000,0.011482775,-31.51777607870651,-0.0028295813032439554,657.8414,0.118303224,680.9285,-0.0028295813032439554,-33.37905279188871,1000,-3.2547834,0.022482159,0.7073655389249325,0.40447333,-0.0028295813032439554,23.573696,8.327653e-05,1000,0.004016678,0.0,7.1525574e-07,1936.9291469361633,0.1562498,0.0,664.6429,-1.461473,1000.0,44,0.90548795,0.00042054494,1.2247179
44,581.98254,-8.180193,-0.057790592,0.5000441,-0.6322876,-0.013976075,-3.911973,0.0041280137,-3.9119723,3.2041302,574.7367,6.320189810357988,0.9662563540041447,674.9178,3.9120230054281455,22.773481,1000.0,-3.911973,-1.1289073,1.0866544,45000,0.0077859126,-31.51777607870651,-0.008818067433938738,656.81354,0.114558645,681.87524,-0.008818067433938738,-33.500374093409995,1000,-3.2041302,0.004489119,0.6587264044210315,0.40184784,-0.008818067433938738,22.790491,8.2420986e-05,1000,0.0016598841,0.0,7.1525574e-07,1944.993289214559,0.027108941,0.0,663.7435,-1.4232316,1000.0,45,0.8771787,-0.0018698734,0.97544587
45,567.7434,-10.711602,-0.06239847,0.49649456,-0.6384201,-0.009151672,-3.911973,0.003971903,-3.9119723,3.240525,560.1363,6.446769818663597,1.1006570430472493,675.8393,3.9120230054281455,23.645931,1000.0,-3.911973,-1.2436504,1.0826418,46000,0.015099947,-31.51777607870651,-0.008974841595942352,657.1166,0.11293911,682.8976,-0.008974841595942352,-33.6815390634943,1000,-3.240525,0.056275457,0.6943542575463653,0.39941573,-0.008974841595942352,23.618073,8.172572e-05,1000,0.015858809,0.0,7.1525574e-07,1953.2207455001771,-0.02614597,0.0,664.0985,-1.4186152,1000.0,46,0.86690205,0.0030246244,1.0873724
46,579.17206,-9.133465,-0.058890563,0.4953712,-0.6270387,-0.008376143,-3.911973,0.0061852043,-3.9119723,3.0481873,572.226,6.255451596342027,1.0958563014864922,676.65753,3.9120230054281455,20.418634,1000.0,-3.911973,-0.9876931,1.0332555,47000,0.024422131,-31.51777607870651,-0.004520986171662855,662.3384,0.10979162,683.73535,-0.004520986171662855,-33.061453316946164,1000,-3.0481873,0.061056457,0.6584482053294778,0.39957726,-0.004520986171662855,20.429384,8.1593134e-05,1000,0.013559517,0.0,7.1525574e-07,1961.4569709328935,-0.17507932,0.0,669.3954,-1.3637542,1000.0,47,0.84083426,0.0042370623,0.87624156
47,610.4854,-4.5655484,-0.06266233,0.46347022,-0.6049138,-0.012703467,-3.911973,0.004742059,-3.9119723,3.09974,603.1972,6.42078164126724,1.3151779267936945,677.0678,3.9120230054281455,17.12262,1000.0,-3.911973,-1.476594,0.97061354,48000,0.012280853,-31.51777607870651,-0.008231568732231409,663.3036,0.10331876,684.22284,-0.008231568732231409,-32.00929060090871,1000,-3.09974,0.11282483,0.6917596394196153,0.3862658,-0.008231568732231409,17.066471,7.6575365e-05,1000,0.04015326,0.0,7.1525574e-07,1969.662115928717,0.40136766,0.0,669.91534,-1.2717166,1000.0,48,0.8024781,-0.00059791363,0.59109735
48,586.5284,-10.847715,-0.060470358,0.5057733,-0.6334514,-0.019824225,-3.911973,0.0039747213,-3.9119723,3.4324167,579.5168,6.325839492492378,1.0912833604961634,677.7148,3.9120230054281455,22.977781,1000.0,-3.911973,-1.0783933,1.0231586,49000,0.006095803,-31.51777607870651,-3.679278332207048e-05,662.27954,0.10564417,684.50134,-3.679278332207048e-05,-33.392215226938426,1000,-3.432417,0.012697982,0.6750319488346577,0.39756694,-3.679278332207048e-05,22.977833,8.086901e-05,1000,0.0031772275,0.0,7.1525574e-07,1977.6467076390982,-0.03631392,0.0,669.21027,-1.3387915,1000.0,49,0.81976444,-0.0024646886,1.483248
49,596.7508,-8.888592,-0.058776185,0.47823477,-0.60994804,-0.0062024277,-3.911973,0.0040318393,-3.9119723,3.275659,589.52673,5.921264802105725,0.9918234972283244,678.2691,3.9120230054281455,20.45749,1000.0,-3.911973,-1.1443692,0.98705316,50000,0.014586224,-31.51777607870651,-0.0006764571362108285,664.7414,0.10390687,685.40594,-0.0006764571362108285,-32.740563524501745,1000,-3.2756588,0.035549343,0.647796280682087,0.39556572,-0.0006764571362108285,20.446798,7.997309e-05,1000,0.007368268,0.0,7.1525574e-07,1985.3266628282145,-0.2921275,0.0,671.8374,-1.3248093,1000.0,50,0.83620125,0.001745825,1.1070353
50,583.1114,-13.722145,-0.05784645,0.5309303,-0.6557761,-0.015760738,-3.911973,0.004179452,-3.9119723,3.6111016,575.9249,6.868642408400774,1.1059452127665281,678.58734,3.9120230054281455,23.015686,1000.0,-3.911973,-1.127279,1.1174812,51000,0.01245323,-31.51777607870651,-0.0016444376545521778,662.9142,0.107891485,685.67065,-0.0016444376545521778,-34.04256931077714,1000,-3.6111016,0.01484173,0.7380177658051252,0.40426376,-0.0016444376545521778,22.98619,8.339678e-05,1000,0.004646974,0.0,7.1525574e-07,2317.9078789399937,-0.08022847,0.0,669.9104,-1.4629085,1000.0,51,0.87613726,-0.0008413208,1.8160124
51,593.26263,-13.278883,-0.053601056,0.54929644,-0.65812856,-0.0145259965,-3.911973,0.0195337,-3.9119723,3.4146671,586.4079,6.691846868023276,324.9714516606182,679.3212,3.9120230054281455,19.99823,1000.0,-3.911973,-1.1646016,1.112554,52000,0.053706706,-31.51777607870651,-0.0026539721359725376,666.37134,0.111859664,686.6329,-0.0026539721359725376,-32.85835257152768,1000,-3.4146674,0.12080428,0.7260815668851137,0.421425,-0.0026539721359725376,20.017399,9.047645e-05,1000,0.03221131,0.0,7.1525574e-07,2326.2897964008152,-0.6036066,0.0,673.6282,-1.4993303,1000.0,52,0.9222706,0.009961805,1.3546402
52,591.95306,-12.689365,-0.044336066,0.5818737,-0.66664314,-0.019785648,-3.911973,0.004938996,-3.9119723,3.7130413,584.9036,6.681592009961605,0.9626664919778705,679.7341,3.9120230054281455,24.606321,1000.0,-3.911973,-1.5989031,1.1595749,53000,0.009533675,-31.51777607870651,-0.02927931844605709,664.4725,0.113329165,686.6607,-0.02927931844605709,-33.56249271939479,1000,-3.7130413,0.07457116,0.7364633455872536,0.4282599,-0.02927931844605709,24.608027,9.2702394e-05,1000,0.017766744,0.0,7.1525574e-07,2334.711262478493,-0.08549956,0.0,671.45844,-1.5502365,1000.0,53,0.947114,-0.0028505106,2.113142
53,588.6587,-13.501619,-0.051841646,0.52778924,-0.63140273,-0.011941309,-3.911973,0.0033760103,-3.9119723,3.801102,582.1726,6.718879193067551,1.0140607552602887,680.0637,3.9120230054281455,25.173573,1000.0,-3.911973,-0.9584788,1.1519829,54000,0.0093842,-31.51777607870651,-0.007976659388417674,665.6217,0.112354346,687.87756,-0.007976659388417674,-32.78736990581294,1000,-3.8011017,0.25616542,0.7562669701874256,0.41089693,-0.007976659388417674,24.942684,8.576766e-05,1000,0.07395586,0.0,7.1525574e-07,2343.1426295489073,-0.14460869,0.0,672.5132,-1.5912384,1000.0,54,0.9642649,-0.00025007094,2.2310097
54,598.10706,-11.061478,-0.053769935,0.51079124,-0.62172,-0.016433178,-3.911973,0.0033456567,-3.9119723,3.5210109,591.2422,6.0707846488803625,0.961421450600028,680.3148,3.9120230054281455,19.998266,1000.0,-3.911973,-1.3280019,1.1222074,55000,0.0066031357,-31.51777607870651,-0.004366991992607439,667.32355,0.11088432,687.26874,-0.004366991992607439,-32.46938931402865,1000,-3.5210106,0.0084759565,0.6809352226555347,0.40838185,-0.004366991992607439,19.983562,8.483946e-05,1000,0.0019089058,0.0,7.1525574e-07,2351.030692163855,-0.03314342,0.0,674.2813,-1.5285805,1000.0,55,0.947282,-0.0008874513,1.4763066
55,608.0125,-9.657386,-0.054589838,0.5068095,-0.62078285,-0.007242134,-3.911973,0.0035049885,-3.9119723,3.4674625,599.5965,5.987756875343621,1.1290424456819892,680.616,3.9120230054281455,20.280542,1000.0,-3.911973,-1.3526888,1.1027763,56000,0.011848395,-31.51777607870651,-0.0015114531629585317,667.0775,0.10975663,687.6121,-0.0015114531629585317,-33.93866420277909,1000,-3.4674628,0.01882615,0.6744915852323174,0.40812686,-0.0015114531629585317,20.355967,8.478004e-05,1000,0.0056450726,0.0,7.1525574e-07,2358.7465115608647,-0.106476784,0.0,674.1008,-1.4928106,1000.0,56,0.92903495,-0.00044704846,1.1560268
56,614.79114,-8.677421,-0.055295642,0.50451547,-0.6245028,-0.009132177,-3.911973,0.0034327018,-3.9119723,3.316111,608.231,5.7294882806017995,1.0508272452279925,680.6467,3.9120230054281455,19.011194,1000.0,-3.911973,-0.040451787,1.0952721,57000,0.012017809,-31.51777607870651,-0.00021272618113528098,668.0797,0.10910447,687.8031,-0.00021272618113528098,-32.32880586339467,1000,-3.3161116,0.016729202,0.6431280355900526,0.4043945,-0.00021272618113528098,18.957506,8.3302875e-05,1000,0.0050478093,0.0,7.1525574e-07,2366.1466242568567,-0.06204316,0.0,675.05164,-1.4609556,1000.0,57,0.90849465,0.0011819385,1.0258305
57,622.01117,-5.7959476,-0.057901002,0.4836023,-0.61974263,-0.016336467,-3.911973,0.0044435267,-3.9119723,3.3595147,615.0437,6.35747121181339,1.0353790000081062,681.03986,3.9120230054281455,15.932222,1000.0,-3.911973,-1.2202172,1.0389386,58000,0.008926393,-31.51777607870651,-0.007395355011460936,671.66394,0.10572188,687.80206,-0.007395355011460936,-33.93034282220024,1000,-3.3595147,0.01505083,0.725461307913065,0.4007455,-0.007395355011460936,15.968778,8.198528e-05,1000,0.0041803624,0.0,7.1525574e-07,2374.3747418122366,0.10335991,0.0,678.514,-1.3921406,1000.0,58,0.8829052,-0.0011302206,0.7694578
58,628.38794,-5.498913,-0.058369093,0.4813812,-0.6132369,-0.012788588,-3.911973,0.0028380095,-3.9119723,3.2346911,621.7489,6.2325006583705544,1.1387727595865726,681.357,3.9120230054281455,15.936431,1000.0,-3.911973,-1.4274703,1.0316794,59000,0.0073072794,-31.51777607870651,-0.0014790515900674705,670.96204,0.103704005,687.99005,-0.0014790515900674705,-34.05061496738002,1000,-3.2346914,0.033377472,0.6705102454870939,0.3961236,-0.0014790515900674705,15.972034,8.0164726e-05,1000,0.009757344,0.0,7.1525574e-07,2382.338134926744,0.16737795,0.0,677.7879,-1.36522,1000.0,59,0.85712457,0.0007257848,0.7360496
59,634.8383,-4.888844,-0.058940984,0.48722067,-0.6184511,-0.0076014996,-3.911973,0.0028066474,-3.9119723,3.239643,627.1142,6.075306802988052,1.0708777513355017,681.0951,3.9120230054281455,13.938613,1000.0,-3.911973,-1.0385526,1.0196812,60000,0.008581653,-31.51777607870651,-0.0024122079956104157,672.88306,0.10373886,688.9794,-0.0024122079956104157,-32.09534779726192,1000,-3.239643,0.34218824,0.6592593416571617,0.39904606,-0.0024122079956104157,13.766342,8.136059e-05,1000,0.071207985,0.0,7.1525574e-07,2390.1612186059356,-0.9235337,0.0,680.5438,-1.3405061,1000.0,60,0.8394612,0.0012185548,0.6378846
60,639.83527,-5.210307,-0.064047694,0.46967092,-0.6225754,-0.0071473857,-3.911973,0.004815805,-3.9119723,3.296925,633.01184,5.814356648363173,1.0809870809316635,681.83014,3.9120230054281455,12.846844,1000.0,-3.911973,-1.3564069,0.97934294,61000,0.013448979,-31.43751354086318,-0.001246897645756917,672.66064,0.100499466,688.6734,-0.001246897645756917,-31.43751354086318,1000,-3.296925,0.027283026,0.633581311441958,0.39483356,-0.001246897645756917,12.8971195,8.0010555e-05,1000,0.006340424,0.0,7.1525574e-07,2749.214430480264,-0.09892455,0.0,679.66125,-1.3012396,1000.0,61,0.82680225,0.0014987804,0.7018128
61,650.10956,-7.1031055,-0.06537372,0.46042776,-0.616328,-0.00816136,-3.911973,0.0022815706,-3.9119723,3.2685528,643.26874,6.338993697427213,352.61702949833125,681.9786,3.9120230054281455,10.773893,1000.0,-3.911973,-1.6564958,0.9646169,62000,0.0069685644,-31.43751354086318,-0.0015086529562154283,674.90826,0.09824701,688.8237,-0.0015086529562154283,-33.379202932142626,1000,-3.2685523,0.016621454,0.6433555465191603,0.39052606,-0.0015086529562154283,10.79076,7.8395016e-05,1000,0.004961366,0.0,7.1525574e-07,2757.267454589717,-0.039140806,0.0,681.8887,-1.2737505,1000.0,62,0.80537754,-0.00070938136,0.731322
62,649.1281,-6.633279,-0.06270256,0.46943635,-0.6157884,-0.013460824,-3.911973,0.0043839826,-3.9119723,3.261538,641.98315,5.969731885008514,1.0743302535265684,681.9611,3.9120230054281455,10.114851,1000.0,-3.911973,-0.0,0.9734889,63000,0.008091612,-31.43751354086318,-0.0035458577796902094,675.22363,0.09680012,688.7969,-0.0035458577796902094,-32.361409266863966,1000,-3.2615383,0.025455596,0.6355012748390436,0.38907552,-0.0035458577796902094,10.032275,7.766532e-05,1000,0.0096402895,0.0,7.1525574e-07,2764.8642860883847,0.00026500598,0.0,682.1223,-1.2792554,1000.0,63,0.8007426,-0.00018329985,0.7468527
63,603.5242,-15.465937,-0.06321837,0.47271547,-0.61854994,-0.016169023,-3.911973,0.005241294,-3.9119723,3.6152391,596.81433,6.614377949386835,0.9807467795908451,682.1424,3.9120230054281455,15.228833,1000.0,-3.911973,-1.3894694,0.96258926,64000,0.010929357,-31.43751354086318,-0.006474404431266123,674.7767,0.09727349,688.9906,-0.006474404431266123,-33.77386834325731,1000,-3.6152391,0.016761577,0.6833108840510249,0.39502978,-0.006474404431266123,15.250727,8.003782e-05,1000,0.0050955405,0.0,7.1525574e-07,2773.0355724468827,0.015431907,0.0,681.6934,-1.2868212,1000.0,64,0.81148577,-0.0017459206,2.138401
64,611.04126,-12.984945,-0.057750158,0.48884898,-0.6211014,-0.010327047,-3.911973,0.0034645523,-3.9119723,3.3424864,604.1941,6.657834276556969,0.8855980699881911,682.17255,3.9120230054281455,13.315077,1000.0,-3.911973,-0.29612902,1.0278487,65000,0.012543357,-31.43751354086318,-0.0017899887738010989,675.16956,0.10354372,689.1831,-0.0017899887738010989,-33.56066049302395,1000,-3.3424861,0.018301463,0.7035789489746094,0.39903897,-0.0017899887738010989,13.289587,8.129007e-05,1000,0.0049075317,0.0,7.1525574e-07,2781.4055243823677,-0.1685218,0.0,682.2065,-1.3812172,1000.0,65,0.8567303,0.0009702706,1.5242842
65,626.99945,-12.810738,-0.05983076,0.47579798,-0.6127461,-0.008946754,-3.911973,0.0022382527,-3.9119723,3.656795,620.21796,6.259804552420974,1.0031929463148117,682.60345,3.9120230054281455,11.857458,1000.0,-3.911973,-1.6845093,1.0033497,66000,0.0063062403,-31.43751354086318,-0.0013081958249898662,676.37286,0.10245986,689.6468,-0.0013081958249898662,-33.41251965473514,1000,-3.656795,0.014046107,0.6628904929384589,0.39644596,-0.0013081958249898662,11.837847,8.0377285e-05,1000,0.0034158276,0.0,7.1525574e-07,2789.4989948188886,-0.019560758,0.0,683.3229,-1.3405571,1000.0,66,0.84368587,0.0006588536,1.4980501
66,601.1253,-15.225208,-0.060311586,0.47539657,-0.6165284,-0.006512839,-3.911973,0.0018437434,-3.9119723,3.61296,595.6618,6.129705303348601,1.1820378862321377,682.3111,3.9120230054281455,15.446355,1000.0,-3.911973,-0.0,1.0176654,67000,0.006897026,-31.43751354086318,-0.002288577893322952,675.82404,0.1034923,689.5587,-0.002288577893322952,-32.763122183201105,1000,-3.61296,0.033128973,0.636259856633842,0.39832675,-0.002288577893322952,15.326162,8.1152655e-05,1000,0.0112708695,0.0,7.1525574e-07,2797.2892172783613,0.011214383,0.0,682.7533,-1.3557844,1000.0,67,0.86033684,0.00049435144,1.9672346
67,610.8904,-12.863794,-0.0591393,0.47563425,-0.6124728,-0.016830185,-3.911973,0.0050870515,-3.9119723,3.6864145,604.07465,5.87450763490051,1.0242644678801298,682.93176,3.9120230054281455,14.724545,1000.0,-3.911973,-1.4594747,1.0032909,68000,0.0091376025,-31.43751354086318,-0.002245087281828262,675.05884,0.10101511,689.45056,-0.002245087281828262,-35.67490961597986,1000,-3.6864142,0.04568121,0.6096174884587526,0.39394286,-0.002245087281828262,14.7215,7.9361496e-05,1000,0.010584401,0.0,7.1525574e-07,2804.8384762220085,0.08393142,0.0,681.906,-1.3528992,1000.0,68,0.8494902,-0.0029440778,1.6469301
68,618.1714,-8.929354,-0.050472304,0.52647203,-0.62752336,-0.06477894,-3.911973,0.027320074,-3.9119723,3.3767338,611.3773,6.367815393023193,1.0633461782708764,682.9138,3.9120230054281455,11.585727,1000.0,-3.911973,-1.7379209,1.071949,69000,0.019930027,-31.43751354086318,-0.028474114541083395,676.313,0.108894065,689.9573,-0.028474114541083395,-32.47704791486749,1000,-3.3767343,0.05202341,0.6809878069907427,0.4146887,-0.028474114541083395,11.56062,8.7696935e-05,1000,0.010477782,0.0,7.1525574e-07,2812.932428642176,-0.3642921,0.0,683.4232,-1.4428046,1000.0,69,0.9029003,-0.01154433,0.798256
69,642.5241,-6.091976,-0.053526625,0.4992147,-0.6230824,-0.017684277,-3.911973,0.0070868214,-3.9119723,3.3203197,635.5601,6.519831574521959,1.038796691223979,683.53375,3.9120230054281455,6.451202,1000.0,-3.911973,-1.5912375,1.0696734,70000,0.012723914,-31.43751354086318,-0.008606063774885797,679.22003,0.108069755,689.95685,-0.008606063774885797,-34.45894568301181,1000,-3.3203197,0.13861135,0.6566584808751941,0.40704957,-0.008606063774885797,6.4353023,8.4302425e-05,1000,0.03987,0.0,7.1525574e-07,2821.1101748235524,0.039212912,0.0,686.08594,-1.4545009,1000.0,70,0.91719896,0.0004240513,0.72640735
70,631.4697,-4.973682,-0.05627165,0.48696646,-0.6188146,-0.0036581054,-3.911973,0.0030466667,-3.9119723,3.2591903,624.92615,7.444031562656164,1.0149497780948877,682.9983,3.9120230054281455,7.93432,1000.0,-3.911973,-1.4488858,1.0602372,71000,0.011634497,-31.43751354086318,-0.00019631932037214028,678.8439,0.10625845,689.7747,-0.00019631932037214028,-33.44997997118989,1000,-3.2591903,0.042692207,0.776397168636322,0.40326643,-0.00019631932037214028,7.889306,8.29041e-05,1000,0.011502897,0.0,7.1525574e-07,3179.2911921180785,0.19373655,0.0,685.6437,-1.4340045,1000.0,71,0.89968604,0.0029369688,0.74815416
71,651.147,-4.568526,-0.055454187,0.4891708,-0.6165827,-0.01228499,-3.911973,0.0035047196,-3.9119723,3.2698169,644.2444,6.420038430951536,349.9494906626642,682.9242,3.9120230054281455,6.528028,1000.0,-3.911973,-1.5025817,1.0584924,72000,0.00365463,-31.43751354086318,-0.0007446520658717759,678.9482,0.105397984,689.81995,-0.0007446520658717759,-33.14431762810414,1000,-3.269817,0.016637053,0.6699968799948692,0.40159693,-0.0007446520658717759,6.5145326,8.21865e-05,1000,0.0038544287,0.0,7.1525574e-07,3187.3046452971175,-0.041485086,0.0,685.90625,-1.4345237,1000.0,72,0.8957809,-0.0023376318,0.6507749
72,641.08453,-5.7231827,-0.057686195,0.48157912,-0.6118597,-0.0077275885,-3.911973,0.007969508,-3.9119723,3.2806063,633.83563,5.554605827666819,0.9243333237245679,683.16754,3.9120230054281455,11.085858,1000.0,-3.911973,-1.4902011,1.0252246,73000,0.018427953,-31.43751354086318,-0.021574803060849492,678.05536,0.10286568,689.5218,-0.021574803060849492,-31.724356990571025,1000,-3.2806065,0.10899012,0.567858150228858,0.39990264,-0.021574803060849492,11.27781,8.1657396e-05,1000,0.02792453,0.0,7.1525574e-07,3194.5267493175343,0.37947807,0.0,684.69324,-1.3808506,1000.0,73,0.87016994,0.0012105253,0.7455345
73,646.9755,-7.4033513,-0.056102857,0.483681,-0.6078801,-0.009988946,-3.911973,0.0020929798,-3.9119723,3.4666963,640.40765,6.099131442606449,1.1110952645540237,683.0265,3.9120230054281455,6.5041046,1000.0,-3.911973,-1.5996372,1.0237057,74000,0.008643484,-31.43751354086318,-0.00031453845620035283,679.93176,0.102215774,690.09686,-0.00031453845620035283,-33.63119844057001,1000,-3.4666965,0.08095462,0.6246344922110438,0.39647186,-0.00031453845620035283,6.4885907,8.017097e-05,1000,0.012931633,0.0,7.1525574e-07,3202.2046781517565,0.37663358,0.0,686.551,-1.3820856,1000.0,74,0.8709917,0.00022498652,0.82248074
