vf-max,best_single_option_policy/return-average,vf-avg,discriminator_reward-min,gmm-log-sigs-mean,kl-surrogate-loss,discriminator_reward-max,gmm-log-w-std,qf-avg,episodes,max-path-return,qf-min,policy-reg-loss,best_single_option_policy/return-std,epoch,best_single_option_policy/return-min,best_single_option_policy/episode-length-min,discriminator-loss,gmm-log-w-min,gmm-mus-mean,qf-std,log_p_z-std,time-sample,gmm-log-w-mean,gmm-log-w-max,vf-min,gmm-mus-std,z-entropy,best_single_option_policy/return-max,last-path-return,vf-std,vf-loss,discriminator_reward-std,time-train,discriminator_reward-avg,log_p_z-max,best_single_option_policy/episode-length-avg,time-eval,log_p_z-min,pool-size,log_p_z-avg,bellman-error,gmm-mus-min,gmm-mus-max,qf-max,best_single_option_policy/episode-length-max,gmm-log-sigs-std,time-total,best_single_option_policy/episode-length-std,gmm-log-sigs-max,path-length,gmm-log-sigs-min
1685.697,28.024088658456677,1560.7863,-1.926321,-0.13433152,-1.485502,3.7610962,0.34696504,1546.2963,520,48.59289857625522,1419.9756,7.1945135e-05,0.0,519,28.024088658456677,1000,2.0933166,-0.4552931,-0.015875774,56.477562,7.1525574e-07,1.121327804401517,0.06347527,0.76429856,1435.9128,0.1750182,3.9120230054281455,28.024088658456677,16.573418261595837,56.46896,2.9614675,1.2032728,7.395539193414152,1.8186566,-3.911973,1000.0,1.6077718120068312,-3.911973,520000,-3.9119723,1.2938402,-0.62814945,0.47068253,1671.6997,1000,0.3081589,37601.656541693024,0.0,0.3438798,1000.0,-0.69684196
1762.043,29.599267168593524,1563.6857,-2.847332,-0.13583715,4.5326204,3.8122864,0.34178075,1551.331,521,48.59289857625522,1387.8241,7.18525e-05,0.0,520,29.599267168593524,1000,2.1004348,-0.48133332,0.00039563235,60.251884,7.1525574e-07,1.1138043971732259,0.06341413,0.6550945,1400.3984,0.18043451,3.9120230054281455,29.599267168593524,2.67124325411908,60.127644,3.3639812,1.1410447,7.425208678469062,1.8115385,-3.911973,1000.0,1.8712735222652555,-3.911973,521000,-3.9119723,1.7823694,-0.45331827,0.57347155,1748.7268,1000,0.30446097,38239.796944363974,0.0,0.3772176,1000.0,-0.69650996
1692.2354,29.004557427460227,1567.5743,-0.882956,-0.1384651,-0.62200195,3.8516502,0.33073264,1553.2671,522,48.59289857625522,1385.4116,7.117538e-05,0.0,521,29.004557427460227,1000,1.933564,-0.43692282,-0.002408865,49.615086,7.1525574e-07,1.0986156612634659,0.075090125,0.6945605,1396.1017,0.17587471,3.9120230054281455,29.004557427460227,-12.638295880031775,50.375755,3.6211593,1.0473647,7.428352613933384,1.9784092,-3.911973,1000.0,629.5952563006431,-3.911973,522000,-3.9119723,1.3637624,-0.5211507,0.6781159,1679.562,1000,0.30371115,38250.37220447417,0.0,0.3395204,1000.0,-0.6820371
1720.2598,20.13682361934962,1557.8694,-1.4613037,-0.13953732,1.8530074,3.9023929,0.3327648,1544.1556,523,48.59289857625522,1354.6095,7.308938e-05,0.0,522,20.13682361934962,1000,2.3521128,-0.41512555,0.0015228735,59.423878,7.1525574e-07,1.1057904083281755,0.07849805,0.89657915,1368.4896,0.18712394,3.9120230054281455,20.13682361934962,-2.130294056218556,58.943104,2.6725605,1.269862,7.4552372973412275,1.55986,-3.911973,1000.0,2.056952301412821,-3.911973,523000,-3.9119723,1.8468007,-0.5074958,0.49834982,1707.4775,1000,0.30280426,38260.49756250903,0.0,0.33713323,1000.0,-0.6813444
1819.27,35.340074545365695,1569.8118,-1.716444,-0.14199306,-0.5394614,3.8794692,0.33600387,1556.0417,524,48.59289857625522,1353.9961,7.5109216e-05,0.0,523,35.340074545365695,1000,2.1015851,-0.46934384,0.014660455,60.66415,7.1525574e-07,1.1474432107061148,0.07966143,0.76849985,1360.6223,0.18970308,3.9120230054281455,35.340074545365695,34.602327216811474,60.92446,3.3684082,1.2024763,7.555881675332785,1.8103878,-3.911973,1000.0,1.576091792434454,-3.911973,524000,-3.9119723,1.9615407,-0.66987574,0.6010212,1803.0594,1000,0.30635634,38270.965045048855,0.0,0.3437385,1000.0,-0.7348182
1710.1842,39.576420377617595,1571.3002,-1.6798353,-0.13870561,-0.1448184,3.871701,0.33597097,1557.7347,525,48.59289857625522,1403.2625,7.519797e-05,0.0,524,39.576420377617595,1000,2.092494,-0.47284198,0.012971014,58.981655,7.1525574e-07,1.1426794435828924,0.07352943,0.89451206,1415.1387,0.19648011,3.9120230054281455,39.576420377617595,10.701775479832254,59.206173,1.8906338,1.2002814,7.45422516297549,1.8194792,-3.911973,1000.0,1.7714897096157074,-3.911973,525000,-3.9119723,1.362524,-0.49960944,0.7099675,1697.9103,1000,0.30394736,38281.14200145006,0.0,0.33860075,1000.0,-0.7082585
1699.4469,38.32607490406394,1567.3875,-3.3239093,-0.14215654,-0.018565789,3.7950788,0.31897208,1553.623,526,48.59289857625522,1420.2168,7.422525e-05,0.0,525,38.32607490406394,1000,2.00328,-0.42484444,-0.006489781,50.77125,7.1525574e-07,1.111627459526062,0.068701774,0.8508957,1448.8873,0.19087331,3.9120230054281455,38.32607490406394,-11.850686675086,50.04347,1.7925713,1.2261539,7.326446184888482,1.9086931,-3.911973,1000.0,1.5895152958109975,-3.911973,526000,-3.9119723,1.6558385,-0.532449,0.5985551,1685.6066,1000,0.30293113,38291.05171260517,0.0,0.32873356,1000.0,-0.68972135
1850.9661,28.66141089947123,1563.6012,-1.8656125,-0.13854507,-1.7106647,3.9119713,0.32836694,1549.8165,527,48.59289857625522,1364.6902,6.989127e-05,0.0,526,28.66141089947123,1000,2.1386275,-0.47825253,0.026792623,65.538216,7.1525574e-07,1.1069961925968528,0.074701756,0.6796706,1380.0001,0.1696014,3.9120230054281455,28.66141089947123,13.824636904024056,65.52129,2.6901562,1.2077931,7.306456043384969,1.7733455,-3.911973,1000.0,1.477633229456842,-3.911973,527000,-3.9119723,1.2837925,-0.46633473,0.6218717,1835.6908,1000,0.30183658,38300.96876642387,0.0,0.34672934,1000.0,-0.6820327
1685.305,27.165353530751773,1564.6866,-3.290153,-0.14585082,-0.1841242,3.8508112,0.31178415,1551.1545,528,48.59289857625522,1375.4703,7.4038704e-05,0.0,527,27.165353530751773,1000,2.188726,-0.42141566,0.012806089,52.04298,7.1525574e-07,0.9526995988562703,0.06706181,0.7019614,1389.2717,0.18778424,3.9120230054281455,27.165353530751773,-6.823529714991869,51.352505,4.7623186,1.3057061,6.407754614017904,1.723247,-3.911973,1000.0,1.5099764335900545,-3.911973,528000,-3.9119723,1.7525096,-0.49034336,0.5427657,1668.5574,1000,0.30228794,38309.98703967687,0.0,0.3367108,1000.0,-0.71771055
1692.8324,30.124416250223288,1564.6259,-2.0143175,-0.14187124,-0.03256759,3.8125162,0.3194478,1550.6218,529,48.59289857625522,1333.6179,7.4878815e-05,0.0,528,30.124416250223288,1000,2.124608,-0.418795,-0.0019441415,58.975857,7.1525574e-07,1.1235356936231256,0.0666873,0.6292058,1350.0593,0.19429672,3.9120230054281455,30.124416250223288,-15.346864201131206,58.559753,1.9566247,1.3595467,7.410628416575491,1.7873651,-3.911973,1000.0,1.6588423289358616,-3.911973,529000,-3.9119723,1.1747143,-0.5393497,0.59377426,1681.4242,1000,0.30310917,38320.279114829376,0.0,0.3424973,1000.0,-0.7031826
1851.897,27.319996693650847,1572.465,-1.9358268,-0.13880627,1.354588,3.9119718,0.33095843,1559.4965,530,48.59289857625522,1418.3157,7.493884e-05,0.0,529,27.319996693650847,1000,2.0101562,-0.41637146,0.0073142983,64.87365,7.1525574e-07,1.1426197485998273,0.08318432,0.60294276,1428.67,0.19342881,3.9120230054281455,27.319996693650847,11.766803707007764,64.975296,2.4511335,1.186554,7.502246937714517,1.9018167,-3.911973,1000.0,1.7675245199352503,-3.911973,530000,-3.9119723,1.284146,-0.5418506,0.5919274,1836.1404,1000,0.3051922,38330.9533803286,0.0,0.3627833,1000.0,-0.70811296
1739.0846,12.308563113296449,1558.8915,-2.7882633,-0.13991877,-3.702115,3.855675,0.3193113,1543.3958,531,48.59289857625522,1351.888,7.306831e-05,0.0,530,12.308563113296449,1000,2.2473617,-0.5001542,0.008874921,56.60897,7.1525574e-07,1.12418757006526,0.07654115,0.67600167,1366.1869,0.18345368,3.9120230054281455,12.308563113296449,-0.19276960389568853,56.651466,2.6798308,1.2581959,7.405954479239881,1.6646115,-3.911973,1000.0,2.0367579432204366,-3.911973,531000,-3.9119723,1.5027041,-0.61668444,0.5215948,1720.5142,1000,0.30467257,38969.04129994102,0.0,0.34025458,1000.0,-0.6996442
1692.3628,24.355448618523276,1563.815,-3.2451744,-0.1379287,1.8411099,3.691461,0.31928068,1550.7173,532,48.59289857625522,1370.297,7.355318e-05,0.0,531,24.355448618523276,1000,2.124774,-0.4702148,-0.00086830184,50.06272,7.1525574e-07,1.1189911905676126,0.06798741,0.75569665,1378.5806,0.18967168,3.9120230054281455,24.355448618523276,27.18345955179485,49.9074,1.4057275,1.2140535,7.440662403590977,1.7871988,-3.911973,1000.0,629.5585831692442,-3.911973,532000,-3.9119723,1.0777938,-0.5324301,0.64492005,1678.9824,1000,0.30348957,38979.44549467228,0.0,0.34766966,1000.0,-0.66263384
1701.6141,21.00995619599293,1561.2859,-1.2415829,-0.1436981,0.0035544485,3.6488192,0.32265478,1547.1248,533,48.59289857625522,1369.4647,6.952892e-05,0.0,532,21.00995619599293,1000,2.0721734,-0.47943902,-0.003745031,53.750072,7.1525574e-07,1.0269354907795787,0.069721624,0.7206002,1383.8175,0.16724037,3.9120230054281455,21.00995619599293,11.588118716578828,53.318035,1.9425356,1.065831,6.889632229693234,1.8397998,-3.911973,1000.0,1.8598108431324363,-3.911973,533000,-3.9119723,1.3004776,-0.4999408,0.49625775,1691.808,1000,0.3007081,38989.211794990115,0.0,0.33854643,1000.0,-0.700354
1787.52,16.035405259966105,1566.9663,-2.084064,-0.14235681,0.6682214,3.8123431,0.3285187,1553.5793,534,48.59289857625522,1383.907,7.34911e-05,0.0,533,16.035405259966105,1000,2.1558619,-0.44088876,-0.005885622,52.702435,7.1525574e-07,1.1139450818300247,0.07487935,0.7102479,1394.055,0.18931942,3.9120230054281455,16.035405259966105,31.933827704768614,53.077732,2.3581595,1.2327608,7.336947975680232,1.7561114,-3.911973,1000.0,1.850067388266325,-3.911973,534000,-3.9119723,1.0931705,-0.596582,0.6825231,1770.846,1000,0.30139717,38999.254750669,0.0,0.33650884,1000.0,-0.6791143
1789.8262,24.285203684395498,1569.4956,-2.665894,-0.14272474,-1.2455236,3.8189845,0.3290264,1555.3582,535,48.59289857625522,1382.2751,7.631572e-05,0.0,534,24.285203684395498,1000,2.085816,-0.43296367,0.004850374,53.480247,7.1525574e-07,1.0796602396294475,0.06698583,0.7333654,1396.166,0.19563335,3.9120230054281455,24.285203684395498,-2.253025891264281,53.128597,1.7189167,1.3226092,7.224423059262335,1.8261573,-3.911973,1000.0,1.6060627521947026,-3.911973,535000,-3.9119723,0.9724379,-0.5774631,0.6017022,1776.6788,1000,0.30653736,39009.41292352136,0.0,0.3408794,1000.0,-0.72156763
1705.0804,21.251168144265883,1565.7991,-3.2349887,-0.14290847,5.780736,3.8420544,0.33090135,1554.8821,536,48.59289857625522,1381.8805,7.494178e-05,0.0,535,21.251168144265883,1000,2.0997162,-0.46659058,-0.0052304193,52.321396,7.1525574e-07,1.105064146220684,0.06446336,0.72936857,1390.1586,0.19019882,3.9120230054281455,21.251168144265883,-4.175889695811345,51.53524,5.2531786,1.2387608,7.281723625026643,1.8122566,-3.911973,1000.0,1.8541351379826665,-3.911973,536000,-3.9119723,1.9534409,-0.60094434,0.6593705,1696.0801,1000,0.30538133,39019.36902973335,0.0,0.34432545,1000.0,-0.74280536
1820.0676,25.290611670005546,1575.4036,-2.0403924,-0.14471854,1.4448419,3.9109735,0.32186058,1562.4111,537,48.59289857625522,1354.3745,7.371163e-05,0.0,536,25.290611670005546,1000,2.0205722,-0.41443276,0.01354382,57.713093,7.1525574e-07,0.951350181363523,0.07786675,0.8971256,1370.1101,0.18788397,3.9120230054281455,25.290611670005546,21.746107166749443,58.0276,2.019415,1.1855093,6.412165288813412,1.8914009,-3.911973,1000.0,1.566477106884122,-3.911973,537000,-3.9119723,1.1967105,-0.5435361,0.55696195,1808.3833,1000,0.30165535,39028.014407699,0.0,0.36502087,1000.0,-0.70181924
1841.1205,14.263768359863988,1566.9219,-2.1704159,-0.14006445,0.6330967,3.9108806,0.32365176,1553.229,538,48.59289857625522,1382.8296,7.220049e-05,0.0,537,14.263768359863988,1000,2.1229424,-0.505808,0.0034745804,56.804565,7.1525574e-07,1.1231035823002458,0.07571922,0.6930272,1400.6251,0.18258788,3.9120230054281455,14.263768359863988,-11.29645955238265,56.62606,2.2258205,1.1315142,7.365311118774116,1.7890303,-3.911973,1000.0,1.2997979540377855,-3.911973,538000,-3.9119723,1.054533,-0.49984923,0.6226085,1823.1702,1000,0.3023781,39038.33320748899,0.0,0.35026315,1000.0,-0.7155244
1707.1608,29.13257763038329,1570.7255,-2.4361525,-0.13903026,0.36333948,3.8081138,0.31324166,1557.4004,539,48.59289857625522,1389.7211,6.9835136e-05,0.0,538,29.13257763038329,1000,2.0962315,-0.40777797,0.018314485,59.256645,7.1525574e-07,1.0816030642017722,0.07331614,0.5419167,1398.3268,0.17053893,3.9120230054281455,29.13257763038329,-14.101855280586287,59.16762,1.8341824,1.2004238,7.124563091434538,1.8157413,-3.911973,1000.0,1.8323482554405928,-3.911973,539000,-3.9119723,1.1416059,-0.4903331,0.5879445,1695.2257,1000,0.30153257,39048.44668470789,0.0,0.3312346,1000.0,-0.68933153
1746.3186,27.468271523636616,1566.1729,-1.4436622,-0.14065675,-2.4856725,3.7232637,0.31542364,1551.806,540,48.59289857625522,1395.9695,7.184016e-05,0.0,539,27.468271523636616,1000,2.0716844,-0.4332037,-0.0020908914,59.79644,7.1525574e-07,1.1084993872791529,0.066345885,0.66835225,1414.0632,0.18109323,3.9120230054281455,27.468271523636616,0.7869415800062736,59.873253,2.2557812,1.1983676,7.3014675453305244,1.8402889,-3.911973,1000.0,1.9202625611796975,-3.911973,540000,-3.9119723,0.8721596,-0.6839303,0.6483788,1730.7898,1000,0.30182254,39058.804369216785,0.0,0.33471096,1000.0,-0.7065395
1694.964,34.13144503779297,1566.2983,-3.7332602,-0.14128053,-0.16551122,3.8118217,0.31612813,1552.675,541,48.59289857625522,1329.5579,7.201245e-05,0.0,540,34.13144503779297,1000,2.0717816,-0.44052416,0.0064195874,56.483505,7.1525574e-07,1.1028450336307287,0.07845709,0.7497165,1345.7109,0.18385409,3.9120230054281455,34.13144503779297,19.613664172041144,55.87825,1.8914772,1.2454135,7.342057487927377,1.8401912,-3.911973,1000.0,1.944642886519432,-3.911973,541000,-3.9119723,1.2959969,-0.55343854,0.56332695,1681.4326,1000,0.3003684,39746.01772191841,0.0,0.34140223,1000.0,-0.719081
1705.591,25.76534968511248,1562.5496,-2.1616855,-0.14324003,-0.09461963,3.762439,0.30955067,1548.8606,542,48.59289857625522,1389.3113,7.574615e-05,0.0,541,25.76534968511248,1000,2.1785789,-0.45780182,-0.0023010096,55.36496,7.1525574e-07,0.9995329733937979,0.07290285,0.62347734,1399.6244,0.19777046,3.9120230054281455,25.76534968511248,-8.242154158368939,55.26849,1.7001508,1.2323596,6.83313584793359,1.7333941,-3.911973,1000.0,678.7713465569541,-3.911973,542000,-3.9119723,1.6829433,-0.538654,0.61652637,1690.3071,1000,0.30307773,39755.63576976769,0.0,0.3346853,1000.0,-0.7199213
1698.4099,42.00852599535542,1574.2566,-2.025331,-0.14766085,0.8980919,3.74729,0.3061073,1560.7471,543,48.59289857625522,1406.1249,7.279314e-05,0.0,542,42.00852599535542,1000,1.975894,-0.4304526,0.00058208173,56.09584,7.1525574e-07,1.1190687706694007,0.07172063,0.7020916,1419.7721,0.17698444,3.9120230054281455,42.00852599535542,37.3037621223278,55.866837,2.1787915,1.1497045,7.4758507907390594,1.9360793,-3.911973,1000.0,1.803812156431377,-3.911973,543000,-3.9119723,1.0204248,-0.6200721,0.6777502,1680.9777,1000,0.30407023,39766.145927933976,0.0,0.33876842,1000.0,-0.7401556
1744.7638,32.17028024281874,1569.5046,-3.78653,-0.1443594,-1.0092356,3.8946278,0.31153142,1555.5294,544,48.59289857625522,1329.173,7.362764e-05,0.0,543,32.17028024281874,1000,1.9856418,-0.40620434,-0.0025461202,55.60854,7.1525574e-07,1.1323083024471998,0.07106632,0.73935294,1345.6508,0.1859097,3.9120230054281455,32.17028024281874,-6.806898207043898,55.540447,1.9689574,1.2206234,7.542348020710051,1.926331,-3.911973,1000.0,1.9225388336926699,-3.911973,544000,-3.9119723,1.126811,-0.5326042,0.6173115,1733.9829,1000,0.30306223,39776.70742268395,0.0,0.3359883,1000.0,-0.7155396
1709.6216,4.143921793349747,1567.854,-2.2987728,-0.14536136,1.1723413,3.841843,0.30821487,1553.7245,545,48.59289857625522,1360.6504,7.405474e-05,0.0,544,4.143921793349747,1000,2.0112965,-0.40305448,-0.0033149226,53.681114,7.1525574e-07,1.1237522196024656,0.0721351,0.6541943,1374.3159,0.18745765,3.9120230054281455,4.143921793349747,24.78675117932546,52.615646,3.1929443,1.1832118,7.370948621071875,1.9006765,-3.911973,1000.0,1.8880154294893146,-3.911973,545000,-3.9119723,0.81520265,-0.49428603,0.64529,1696.8695,1000,0.30303162,39786.87097652443,0.0,0.32926822,1000.0,-0.6947207
1745.5004,33.52412833433456,1565.4897,-2.1518488,-0.14385577,-0.6489648,3.8162665,0.31317195,1551.1161,546,48.59289857625522,1385.2732,7.421251e-05,0.0,545,33.52412833433456,1000,2.2454963,-0.4543477,0.0025350437,60.04466,7.1525574e-07,1.1202477421611547,0.07309364,0.6704335,1401.2238,0.18726338,3.9120230054281455,33.52412833433456,-14.621217656020164,60.171852,1.3931003,1.3186793,7.373039314523339,1.6664765,-3.911973,1000.0,1.679793855175376,-3.911973,546000,-3.9119723,1.4075158,-0.62088984,0.5532665,1735.9113,1000,0.30439535,39797.3159726616,0.0,0.34259883,1000.0,-0.6876402
1796.8138,29.562502082832356,1568.8832,-2.3792424,-0.14258662,-1.5152388,3.9116268,0.32003376,1554.188,547,48.59289857625522,1353.6442,7.0781025e-05,0.0,546,29.562502082832356,1000,2.0522528,-0.45165232,0.019544262,64.631516,7.1525574e-07,1.1232309471815825,0.070838585,0.7308363,1365.0844,0.16601567,3.9120230054281455,29.562502082832356,-5.995808626075887,64.35769,1.8191435,1.1290472,7.400556888431311,1.8597202,-3.911973,1000.0,1.9575605355203152,-3.911973,547000,-3.9119723,1.0359812,-0.5998787,0.5209681,1782.9,1000,0.30543068,39807.8813332282,0.0,0.35656756,1000.0,-0.7126387
1715.8445,32.403244549888214,1566.4236,-2.682829,-0.14265701,4.037775,3.8538392,0.3084933,1554.1737,548,48.59289857625522,1380.7241,7.470769e-05,0.0,547,32.403244549888214,1000,2.063797,-0.4522552,0.010055833,59.24858,7.1525574e-07,1.0719297155737877,0.07258215,0.57772183,1391.3074,0.189857,3.9120230054281455,32.403244549888214,-18.915339346888494,59.06649,2.9200382,1.2738857,7.17310368642211,1.8481758,-3.911973,1000.0,2.051598466001451,-3.911973,548000,-3.9119723,1.0680338,-0.6483922,0.51240534,1696.6199,1000,0.3048238,39817.67822670378,0.0,0.34953487,1000.0,-0.7016568
1840.16,34.61929175860317,1574.7452,-2.0849118,-0.14492644,-1.9622297,3.9111578,0.30360982,1560.439,549,48.59289857625522,1436.9879,7.2174415e-05,0.0,548,34.61929175860317,1000,1.9633044,-0.39217985,-0.0038944534,53.708763,7.1525574e-07,1.1352843064814806,0.07037085,0.59307665,1446.155,0.18275501,3.9120230054281455,34.61929175860317,4.154700010452276,53.659832,1.9101106,1.1637539,7.4764283038675785,1.9486685,-3.911973,1000.0,1.550139389000833,-3.911973,549000,-3.9119723,1.3651747,-0.5823951,0.5011813,1827.1272,1000,0.29988432,39828.02225166373,0.0,0.3266103,1000.0,-0.69851315
1675.5071,29.446822581162877,1561.3049,-1.4247103,-0.1413635,1.8484151,3.6895003,0.3050018,1548.4128,550,48.59289857625522,1403.3737,7.589847e-05,0.0,549,29.446822581162877,1000,2.1401753,-0.4569794,-0.013108712,47.986855,7.1525574e-07,1.1082265889272094,0.071118236,0.6133458,1416.0244,0.19066782,3.9120230054281455,29.446822581162877,-7.166988369794204,47.67385,2.5042036,1.1328524,7.278638202697039,1.7717974,-3.911973,1000.0,1.7496069017797709,-3.911973,550000,-3.9119723,1.4208962,-0.73288083,0.5245682,1665.1084,1000,0.30868632,39838.040809334256,0.0,0.36520642,1000.0,-0.74077904
1688.2485,30.571749280979194,1571.8293,-3.765849,-0.14520872,-2.1747432,3.4631715,0.3192882,1557.6399,551,48.59289857625522,1391.126,7.408559e-05,0.0,550,30.571749280979194,1000,1.9936372,-0.39706177,-0.00072608516,50.51605,7.1525574e-07,1.1334950421005487,0.07467426,0.73754036,1401.2446,0.18377468,3.9120230054281455,30.571749280979194,5.693237122120305,50.5528,2.3827224,1.2231189,7.070087854750454,1.9183357,-3.911973,1000.0,1.6412990558892488,-3.911973,551000,-3.9119723,1.1366582,-0.59016234,0.56516486,1671.5576,1000,0.30547002,40500.47060072422,0.0,0.33751717,1000.0,-0.7039084
1701.0906,28.826512221867908,1565.8999,-2.3497663,-0.13844986,-2.3030138,3.8129401,0.3233843,1551.1405,552,48.59289857625522,1409.6935,6.8627756e-05,0.0,551,28.826512221867908,1000,2.0787427,-0.44051445,0.0067076343,56.0457,7.1525574e-07,1.0796737559139729,0.075160384,0.7469295,1424.2965,0.16795616,3.9120230054281455,28.826512221867908,12.24855844833945,55.047226,3.7643948,1.2345157,7.3498843787238,1.8332301,-3.911973,1000.0,654.224373514764,-3.911973,552000,-3.9119723,1.1572375,-0.57053965,0.5034811,1690.5614,1000,0.29972136,40510.66324912477,0.0,0.33314797,1000.0,-0.71537507
1721.9418,0.5180156770421296,1567.8157,-1.9560542,-0.14138633,2.447208,3.8395524,0.33103213,1554.6547,553,48.59289857625522,1393.1941,7.2394854e-05,0.0,552,0.5180156770421296,1000,2.1493301,-0.41350377,0.0061911126,54.659584,7.1525574e-07,1.0684454590082169,0.07797278,0.7080544,1404.1932,0.17628105,3.9120230054281455,0.5180156770421296,7.742216900748045,54.707806,2.335421,1.2841371,7.158358636312187,1.762643,-3.911973,1000.0,1.7671602489426732,-3.911973,553000,-3.9119723,1.5899433,-0.5281202,0.6629054,1706.9186,1000,0.3060821,40520.70006843377,0.0,0.34149128,1000.0,-0.7059324
1708.7975,29.982913889018313,1560.2533,-3.7545738,-0.14256465,-0.18470815,3.7991722,0.31767172,1546.5452,554,48.59289857625522,1387.9867,7.354836e-05,0.0,553,29.982913889018313,1000,2.1906128,-0.45791256,-0.0012402397,62.616337,7.1525574e-07,1.100654048845172,0.07141751,0.8411764,1397.2946,0.18527117,3.9120230054281455,29.982913889018313,-3.5202112464107773,62.26761,3.2026882,1.2904397,7.353861315175891,1.7213602,-3.911973,1000.0,1.8250044230371714,-3.911973,554000,-3.9119723,1.3463314,-0.5029974,0.630874,1688.8395,1000,0.30404785,40530.79388786107,0.0,0.34280425,1000.0,-0.67870283
1731.571,1.4272178336082368,1570.0807,-3.8890185,-0.14367527,-4.0248966,3.7559936,0.32805288,1554.7622,555,48.59289857625522,1340.1874,7.493338e-05,0.0,554,1.4272178336082368,1000,2.0286732,-0.40872747,-0.018813929,54.059475,7.1525574e-07,1.119708064943552,0.07229236,0.6476129,1358.3674,0.18448333,3.9120230054281455,1.4272178336082368,4.9168618837016265,53.289562,4.046509,1.2295177,7.453548141755164,1.8832998,-3.911973,1000.0,1.6474501676857471,-3.911973,555000,-3.9119723,1.8409615,-0.5902371,0.56173515,1715.24,1000,0.3079547,40541.013042016886,0.0,0.34410247,1000.0,-0.70034933
