log_p_z-max,log_p_z-std,gmm-log-sigs-min,gmm-mus-mean,vf-min,policy-reg-loss,qf-min,qf-std,gmm-log-w-max,discriminator_reward-avg,vf-max,z-entropy,vf-std,gmm-log-sigs-std,log_p_z-min,best_single_option_policy/return-max,gmm-log-w-min,best_single_option_policy/episode-length-std,pool-size,time-train,epoch,best_single_option_policy/return-average,vf-loss,gmm-log-sigs-max,best_single_option_policy/episode-length-avg,discriminator_reward-max,vf-avg,gmm-log-sigs-mean,gmm-log-w-std,bellman-error,path-length,gmm-mus-std,time-eval,gmm-log-w-mean,discriminator_reward-std,best_single_option_policy/episode-length-min,gmm-mus-min,qf-avg,discriminator-loss,gmm-mus-max,kl-surrogate-loss,last-path-return,time-total,best_single_option_policy/episode-length-max,log_p_z-avg,time-sample,qf-max,best_single_option_policy/return-std,discriminator_reward-min,episodes,max-path-return,best_single_option_policy/return-min
-3.911973,7.1525574e-07,-1.8815771,-0.05320181,284.27136,0.0004584259,284.77557,32.032837,15.6449175,3.2906313,421.7748,3.9120230054281455,32.116577,0.39873058,-3.911973,39.70524943606191,-10.0,0.0,321000,5.9747967924922705,320,39.70524943606191,0.40904272,0.8408977,1000.0,3.911973,354.95514,-0.41791663,4.851406,0.28553405,1000.0,0.76182735,1.3321357117965817,-1.5645902,0.7521447,1000,-2.9462688,354.6665,0.6213417,2.0070229,-0.1935694,-4.2785355738528255,20311.285281504504,1000,-3.9119723,0.8791336882859468,420.90656,0.0,-0.10398197,321,57.176658134352294,39.70524943606191
-3.911973,7.1525574e-07,-1.875113,0.18193325,249.55678,0.00058697356,248.25726,40.74526,11.78436,3.1128623,486.8028,3.9120230054281455,41.026836,0.4391328,-3.911973,48.614989432903066,-10.0,0.0,322000,6.163863063789904,321,48.614989432903066,0.48155743,1.4520156,1000.0,3.911973,353.92825,-0.415029,4.8420773,0.7062739,1000.0,0.88077265,554.1134340707213,-1.6056988,0.92461133,1000,-2.8719606,353.91217,0.79911053,3.0432658,0.4084591,-6.686882742352118,20319.65082100872,1000,-3.9119723,0.9302518302574754,483.21744,0.0,-0.73533726,322,57.176658134352294,48.614989432903066
-3.911973,7.1525574e-07,-1.931655,0.02139863,270.44882,0.0005294219,271.43103,35.983456,15.136666,3.0934606,554.83563,3.9120230054281455,36.125114,0.4045275,-3.911973,33.83318830635179,-10.0,0.0,323000,6.062917170114815,322,33.83318830635179,0.35511804,0.68627036,1000.0,3.9117582,353.3305,-0.43136802,5.043265,0.47659686,1000.0,0.8418224,1.2710352586582303,-1.5896924,1.5057081,1000,-3.3447738,353.07172,0.8185123,2.613041,0.007932395,5.448301461172442,20328.184721671976,1000,-3.9119723,0.9335712818428874,553.429,0.0,-9.599232,323,57.176658134352294,33.83318830635179
-3.911973,7.1525574e-07,-1.894631,0.057709068,266.11188,0.0006129042,264.95825,34.09502,13.371495,3.1559076,447.53864,3.9120230054281455,34.078926,0.4277497,-3.911973,34.7739124108124,-10.0,0.0,324000,5.788805143907666,323,34.7739124108124,0.644073,2.0,1000.0,3.911973,352.41162,-0.41740876,5.134446,0.62356496,1000.0,0.9302033,1.5430229008197784,-1.6840084,1.137295,1000,-3.0386243,352.1693,0.75606513,5.2642984,-0.048184674,12.389877429874426,20336.399192756042,1000,-3.9119723,0.9371756808832288,448.5394,0.0,-3.5788279,324,57.176658134352294,34.7739124108124
-3.911973,7.1525574e-07,-2.201705,0.05672145,241.74594,0.0006117802,239.45139,37.379,16.185566,3.110828,461.43408,3.9120230054281455,37.2142,0.43631354,-3.911973,51.40360367169746,-10.0,0.0,325000,6.379344771616161,324,51.40360367169746,0.47085643,1.5899644,1000.0,3.911973,350.8334,-0.45512027,4.9424353,0.53056693,1000.0,0.90710485,1.50043133366853,-1.6255641,1.0441163,1000,-3.7317004,350.91882,0.80114496,4.836845,0.7696531,-12.339661420987198,20345.143469428644,1000,-3.9119723,0.9686218006536365,464.50555,0.0,-3.0051394,325,57.176658134352294,51.40360367169746
-3.911973,7.1525574e-07,-2.0066469,0.10527137,260.03845,0.00059366366,260.3971,32.925144,12.599697,2.9377828,435.88538,3.9120230054281455,32.90244,0.43645686,-3.911973,46.80872352971386,-10.0,0.0,326000,6.299221148714423,325,46.80872352971386,0.7354561,1.1367161,1000.0,3.9119122,348.92755,-0.38983673,5.2240834,0.73444235,1000.0,0.9131144,1.3920835526660085,-1.7564988,1.2735922,1000,-2.8693523,348.35065,0.9741902,3.513608,-0.3876076,-2.769461021126832,20353.84157516621,1000,-3.9119723,0.9591413596644998,433.75113,0.0,-5.284544,326,57.176658134352294,46.80872352971386
-3.911973,7.1525574e-07,-2.4739475,0.14006767,253.04343,0.000560398,251.99713,33.212406,13.240196,3.1399493,411.08612,3.9120230054281455,33.35946,0.43361455,-3.911973,46.233861506129465,-10.0,0.0,327000,6.170961673371494,326,46.233861506129465,0.6253569,0.7801047,1000.0,3.9119542,356.2605,-0.48488885,4.9251795,0.64886487,1000.0,0.8234307,1.4429143257439137,-1.5389149,1.2833484,1000,-2.674266,355.5033,0.77202356,3.564788,-0.43390998,17.54648998374657,20362.452628879808,1000,-3.9119723,0.9348563784733415,408.81906,0.0,-5.7529173,327,57.176658134352294,46.233861506129465
-3.911973,7.1525574e-07,-1.7368225,0.0456814,252.21207,0.00062557636,249.36394,36.137413,16.142126,3.0882878,457.08194,3.9120230054281455,36.087746,0.4271525,-3.911973,45.01376259718138,-10.0,0.0,328000,6.003723485395312,327,45.01376259718138,0.6239319,1.0411483,1000.0,3.9113965,354.854,-0.39567363,5.326532,0.6069525,1000.0,0.95396495,1.513809629715979,-1.669422,1.1973232,1000,-3.1810474,354.46606,0.82368493,5.1731915,0.09252165,8.248527040157036,20371.058209111914,1000,-3.9119723,0.9158895462751389,455.24478,0.0,-2.5563183,328,57.176658134352294,45.01376259718138
-3.911973,7.1525574e-07,-2.0047202,-0.042552836,272.3985,0.0005461605,272.4229,38.309986,17.632011,3.1945553,565.90546,3.9120230054281455,38.490192,0.3932033,-3.911973,48.023163076235704,-10.0,0.0,329000,6.230663584545255,328,48.023163076235704,0.4107141,1.06997,1000.0,3.9119549,353.68945,-0.43019533,5.291851,0.43838263,1000.0,0.8665065,1.692628625780344,-1.6456976,0.84981436,1000,-3.1962564,352.95657,0.71741766,2.9518392,-0.49254143,22.067625473869146,20379.761325900443,1000,-3.9119723,0.9406529432162642,564.20337,0.0,-1.5704494,329,57.176658134352294,48.023163076235704
-3.911973,7.1525574e-07,-1.9800045,0.093582675,253.4914,0.00059262,251.97337,30.219097,11.67023,3.1824775,420.3921,3.9120230054281455,30.155401,0.4402749,-3.911973,40.31644013400469,-10.0,0.0,330000,6.0037188762798905,329,40.31644013400469,0.41305012,1.0659342,1000.0,3.911923,350.46826,-0.4368616,5.165711,0.5433228,1000.0,0.88982695,1.5402275333181024,-1.7257187,0.89650524,1000,-3.1996186,349.9701,0.7294955,3.3331003,-0.2546559,16.07453658562173,20388.17173905857,1000,-3.9119723,0.8942377464845777,419.82812,0.0,-0.28601837,330,57.176658134352294,40.31644013400469
-3.911973,7.1525574e-07,-1.8471217,0.16015121,248.52544,0.0006116597,249.93524,34.95141,16.011114,3.1566443,443.63754,3.9120230054281455,35.15919,0.43619427,-3.911973,47.2331971837808,-10.0,0.0,331000,6.3755221059545875,330,47.2331971837808,0.7200625,1.2631289,1000.0,3.9118528,350.1285,-0.38900647,4.990241,0.6716807,1000.0,0.92524546,1.5038232440128922,-1.6700354,1.0048355,1000,-3.3358424,350.50235,0.7553288,4.825275,1.0594074,36.53049739551318,20945.474971499294,1000,-3.9119723,0.9682503715157509,442.84595,0.0,-3.8364048,331,57.176658134352294,47.2331971837808
-3.911973,7.1525574e-07,-1.7761239,0.11564937,250.3179,0.0005992097,249.73698,39.418697,13.910435,3.1879115,475.665,3.9120230054281455,39.590298,0.39960462,-3.911973,44.00330094084956,-10.0,0.0,332000,6.463129783049226,331,44.00330094084956,0.48965153,0.73711324,1000.0,3.911973,355.4198,-0.4157871,4.96727,0.28532165,1000.0,0.9232995,549.964633019641,-1.5577141,0.8155321,1000,-4.172641,355.09302,0.7240617,3.1846583,0.2522254,3.9911488235246693,20954.416425604373,1000,-3.9119723,0.9666662849485874,472.9489,0.0,0.2732005,332,57.176658134352294,44.00330094084956
-3.911973,7.1525574e-07,-1.8433716,0.0838311,251.16287,0.00051397865,252.98256,33.979565,13.685833,3.209475,455.45026,3.9120230054281455,33.96261,0.40290478,-3.911973,48.94341182515829,-10.0,0.0,333000,6.504509345628321,332,48.94341182515829,0.80925214,0.836604,1000.0,3.9119334,354.1463,-0.3900265,4.870862,0.4601297,1000.0,0.84052163,1.516461263410747,-1.5232481,0.9411717,1000,-4.044624,354.0115,0.70249796,2.8333693,0.34917808,-18.840105260031855,20963.423379632644,1000,-3.9119723,0.9951017322018743,453.59903,0.0,-0.51432705,333,57.176658134352294,48.94341182515829
-3.911973,7.1525574e-07,-1.8543687,0.05251379,248.4205,0.00061430485,251.21901,35.11887,12.278597,3.0302496,471.31226,3.9120230054281455,35.213696,0.40727553,-3.911973,42.12742699405438,-10.0,0.0,334000,6.313917849212885,333,42.12742699405438,0.7543563,0.9662715,1000.0,3.91196,350.71603,-0.42730454,5.020495,0.57640654,1000.0,0.93669057,1.5084463991224766,-1.6055703,1.0381664,1000,-3.7085242,350.67136,0.88172334,3.4460325,0.55036193,15.484076112214533,20972.15185372345,1000,-3.9119723,0.938705381937325,472.2274,0.0,-0.9377589,334,57.176658134352294,42.12742699405438
-3.911973,7.1525574e-07,-1.8433857,0.007253656,258.74072,0.00058208633,257.29117,36.718143,12.910745,3.105702,520.99243,3.9120230054281455,36.61805,0.40488756,-3.911973,40.626301913784694,-10.0,0.0,335000,6.185190484859049,334,40.626301913784694,0.9068235,0.98155606,1000.0,3.9119716,354.54047,-0.45331955,4.988324,0.4826881,1000.0,0.89145255,1.4790024310350418,-1.6305506,1.19985,1000,-3.1254778,354.23026,0.806271,4.396568,0.39372906,25.709485236339646,20980.745919069275,1000,-3.9119723,0.9478631364181638,518.96765,0.0,-2.908702,335,57.176658134352294,40.626301913784694
-3.911973,7.1525574e-07,-1.9943569,0.0151070375,258.85147,0.0005728635,260.56073,32.369,15.967062,3.136137,423.98666,3.9120230054281455,32.6609,0.39325416,-3.911973,43.394297916288664,-10.0,0.0,336000,6.126353192143142,335,43.394297916288664,0.6223694,1.4519958,1000.0,3.9119651,353.49478,-0.44909644,4.8171782,0.50321555,1000.0,0.88834786,1.464746075682342,-1.6406873,0.9543844,1000,-3.2033453,353.1632,0.77583605,2.928411,-0.01734376,17.101436573663992,20989.266111142933,1000,-3.9119723,0.9362312443554401,425.04654,0.0,-1.435389,336,57.176658134352294,43.394297916288664
-3.911973,7.1525574e-07,-1.7294438,0.08910212,261.44058,0.000545299,264.16702,34.121464,12.821765,3.2293437,486.35544,3.9120230054281455,34.33752,0.37880006,-3.911973,40.788547759426514,-10.0,0.0,337000,6.187634245492518,336,40.788547759426514,0.97071373,1.0432072,1000.0,3.9117932,353.40588,-0.41568512,5.052164,0.46633866,1000.0,0.8754285,1.473540079779923,-1.6882269,0.84162813,1000,-2.7198086,354.11108,0.68262917,3.3026838,1.6740696,-14.312469107365912,20997.858092293143,1000,-3.9119723,0.9277448523789644,486.9588,0.0,0.11309934,337,57.176658134352294,40.788547759426514
-3.911973,7.1525574e-07,-2.1521192,0.024517443,252.78238,0.000601634,252.77216,32.38621,12.832045,3.0520146,432.83478,3.9120230054281455,32.43831,0.4205819,-3.911973,42.83849540768912,-10.0,0.0,338000,6.133306814357638,337,42.83849540768912,0.49045742,0.999467,1000.0,3.911881,351.68866,-0.44206837,4.7890635,0.5294223,1000.0,0.91123724,1.486021239310503,-1.5923693,1.1582263,1000,-2.8949044,350.9475,0.85995835,4.175346,-0.42081165,-9.35085077833023,21006.464019572362,1000,-3.9119723,0.9048336297273636,429.61325,0.0,-3.787785,338,57.176658134352294,42.83849540768912
-3.911973,7.1525574e-07,-2.1237564,-0.015269175,244.86978,0.0005756939,245.14868,31.516012,11.457214,3.0516343,436.26456,3.9120230054281455,31.616137,0.42745483,-3.911973,50.706000444162434,-10.0,0.0,339000,5.935070878826082,338,50.706000444162434,0.3684383,2.0,1000.0,3.9118,351.0995,-0.36549395,4.754023,0.48038098,1000.0,0.91370183,1.5515441503375769,-1.6065679,1.2434158,1000,-3.3352299,350.40378,0.8603388,7.8929243,-0.37273365,10.906591115366261,21014.76116769202,1000,-3.9119723,0.8703680522739887,435.37018,0.0,-2.6035619,339,57.176658134352294,50.706000444162434
-3.911973,7.1525574e-07,-1.8825309,0.034997,262.93735,0.00054251496,263.58176,35.23983,14.246953,3.145705,472.50995,3.9120230054281455,35.37884,0.43022344,-3.911973,37.04801198868325,-10.0,0.0,340000,6.139175004325807,339,37.04801198868325,0.5421705,1.0482521,1000.0,3.9119627,354.42053,-0.36929512,5.2580824,0.62833977,1000.0,0.8731173,1.4955322779715061,-1.7530885,1.1094891,1000,-3.4628272,353.80725,0.7662679,2.787068,-0.38111925,9.946698484706628,21023.309528855607,1000,-3.9119723,0.9173185480758548,470.50363,0.0,-4.437311,340,57.176658134352294,37.04801198868325
-3.911973,7.1525574e-07,-1.7127078,-0.029283488,289.01123,0.00059094094,287.62497,31.196547,12.9358425,3.0938458,470.9549,3.9120230054281455,31.175877,0.4222843,-3.911973,39.510049008145764,-10.0,0.0,341000,6.0799260921776295,340,39.510049008145764,1.6320934,1.6213329,1000.0,3.9119718,354.81598,-0.36594558,5.0908375,0.71351194,1000.0,0.9320859,1.4909714460372925,-1.6997902,1.0900966,1000,-4.4242964,355.53802,0.8181271,3.5842018,1.9133407,9.188239583818481,21544.59477754403,1000,-3.9119723,0.9044944569468498,471.23645,0.0,-1.4592223,341,57.176658134352294,39.510049008145764
-3.911973,7.1525574e-07,-1.8303943,0.017816238,284.4256,0.0005287816,284.519,35.77743,12.227165,3.1329713,547.7678,3.9120230054281455,35.995533,0.41184777,-3.911973,33.025778923765984,-10.0,0.0,342000,6.391655676998198,341,33.025778923765984,0.5977925,1.2458868,1000.0,3.911973,358.25836,-0.41714093,4.885943,0.41133064,1000.0,0.84476066,514.3103769142181,-1.5698707,1.0247973,1000,-3.9142475,357.58493,0.7790017,2.5528474,-0.28006893,14.568785421460118,21553.34208912216,1000,-3.9119723,0.9524547513574362,542.4096,0.0,-1.7114539,342,57.176658134352294,33.025778923765984
-3.911973,7.1525574e-07,-1.7624373,-0.11130832,260.4127,0.000586453,259.54926,37.73518,15.780317,3.087048,498.48364,3.9120230054281455,37.847477,0.3925678,-3.911973,25.123674480357373,-10.0,0.0,343000,6.313899081200361,342,25.123674480357373,0.46916854,1.0025989,1000.0,3.911972,354.17822,-0.41877547,4.911853,0.7454449,1000.0,0.9116107,1.4048556126654148,-1.5762793,1.0379692,1000,-4.5612593,353.8839,0.82492507,3.7293231,0.2815709,16.061325888932842,21561.962929387577,1000,-3.9119723,0.9317461382597685,495.98166,0.0,-0.9276414,343,57.176658134352294,25.123674480357373
-3.911973,7.1525574e-07,-2.0087476,0.08480618,280.06494,0.0006206098,276.1162,32.913834,13.906723,3.209562,426.05725,3.9120230054281455,32.69617,0.40893176,-3.911973,26.647002340097725,-10.0,0.0,344000,6.110461736097932,343,26.647002340097725,0.88315237,1.1773963,1000.0,3.911973,354.87244,-0.39137474,4.868928,0.5990517,1000.0,0.95583886,1.3877143505960703,-1.6473728,0.9475137,1000,-3.27565,354.16278,0.7024111,6.6391926,-0.4734407,5.2497832676369125,21570.369850147516,1000,-3.9119723,0.9302130211144686,427.29193,0.0,-2.9592357,344,57.176658134352294,26.647002340097725
-3.911973,7.1525574e-07,-1.9219525,-0.0024169702,269.03024,0.0005468616,266.9119,36.414845,12.790523,3.3601127,544.93243,3.9120230054281455,36.429688,0.43514746,-3.911973,45.22540960575827,-10.0,0.0,345000,6.157394288107753,344,45.22540960575827,0.4111649,0.8468593,1000.0,3.9119692,358.00714,-0.4413508,4.8982644,0.2979076,1000.0,0.8423616,1.361320479772985,-1.5661558,0.68745536,1000,-3.3350635,357.79767,0.5518602,2.9918683,0.07098892,-21.97966174884497,21579.165724727325,1000,-3.9119723,0.9275423157960176,544.76636,0.0,0.8552282,345,57.176658134352294,45.22540960575827
-3.911973,7.1525574e-07,-1.8513306,-0.07046231,257.23315,0.0006316548,255.68768,33.80154,13.169479,3.0607662,477.25568,3.9120230054281455,34.03009,0.43752903,-3.911973,45.063002781300746,-10.0,0.0,346000,6.292895909398794,345,45.063002781300746,0.48489565,1.6386749,1000.0,3.911973,360.23224,-0.3660919,5.082032,0.63097495,1000.0,0.96586215,1.725707364268601,-1.6269792,1.0350565,1000,-4.681434,359.3969,0.8512068,3.594375,-0.6658331,-1.3485876706065543,21588.03101028409,1000,-3.9119723,0.9599096514284611,473.30374,0.0,-2.403038,346,57.176658134352294,45.063002781300746
-3.911973,7.1525574e-07,-2.5947633,-0.013938436,268.85303,0.0005969262,269.9402,31.521727,13.621723,3.2356238,468.46967,3.9120230054281455,31.658266,0.47023198,-3.911973,32.39541038752606,-10.0,0.0,347000,6.033905987627804,346,32.39541038752606,0.5724102,2.0,1000.0,3.911973,357.30347,-0.38012162,4.7985835,0.47464964,1000.0,0.9099712,1.6191683849319816,-1.5946829,0.904657,1000,-5.31982,356.9001,0.6763491,2.776672,-0.31725752,12.025267991150123,21596.459724407643,1000,-3.9119723,0.8973416527733207,468.3158,0.0,-0.57833433,347,57.176658134352294,32.39541038752606
-3.911973,7.1525574e-07,-2.1354027,0.040478095,284.87033,0.00062177493,283.302,35.442734,16.504725,3.2592463,480.41245,3.9120230054281455,35.61812,0.4562974,-3.911973,44.70174171857183,-10.0,0.0,348000,6.207360279746354,347,44.70174171857183,0.7756252,2.0,1000.0,3.9119017,356.94617,-0.38988218,4.5906057,0.5361717,1000.0,0.93898666,1.5057360725477338,-1.4716649,0.87430614,1000,-4.082738,357.0641,0.65272653,5.0354257,0.81292343,14.060429209409994,21605.06914474722,1000,-3.9119723,0.9335087183862925,477.05884,0.0,-1.9431982,348,57.176658134352294,44.70174171857183
-3.911973,7.1525574e-07,-2.608154,0.01844532,259.76355,0.00066864456,259.4258,39.628082,13.090802,3.1335871,503.44217,3.9120230054281455,39.781055,0.4808385,-3.911973,8.383902623688755,-10.0,0.0,349000,6.282196410931647,348,8.383902623688755,0.8605825,2.0,1000.0,3.9119666,357.3885,-0.38661307,4.8907213,0.6170422,1000.0,0.97789234,1.4597597876563668,-1.645278,1.1346495,1000,-6.888799,356.85135,0.77838594,4.0389514,-0.074012205,8.329248272016617,21613.752818762325,1000,-3.9119723,0.9292246056720614,502.24866,0.0,-3.2456713,349,57.176658134352294,8.383902623688755
-3.911973,7.1525574e-07,-2.0899732,0.036327936,252.79916,0.00064689864,259.66794,38.14157,13.214086,3.0833933,470.2797,3.9120230054281455,38.603664,0.42966354,-3.911973,44.340157798484654,-10.0,0.0,350000,6.26073491293937,349,44.340157798484654,1.5767444,1.4264972,1000.0,3.911973,355.7526,-0.3996069,5.2548504,1.0795615,1000.0,0.9737459,1.4770538061857224,-1.8145372,1.313863,1000,-4.444099,356.2199,0.82857966,2.7364721,1.4218035,34.12888526932188,21622.34768633358,1000,-3.9119723,0.9398089842870831,471.24857,0.0,-6.3491373,350,57.176658134352294,44.340157798484654
-3.911973,7.1525574e-07,-1.980586,0.036181077,273.3922,0.00053432793,270.295,31.684889,12.910663,3.2610016,478.5923,3.9120230054281455,31.837336,0.43338436,-3.911973,46.38838670470332,-10.0,0.0,351000,6.100764256902039,350,46.38838670470332,0.43334496,1.2471457,1000.0,3.911968,355.92694,-0.36629596,4.9062705,0.47465426,1000.0,0.86333776,1.407895321957767,-1.6686206,0.9209172,1000,-3.8718598,355.26202,0.6509714,2.9260452,-0.3490239,13.056893605090906,22185.37394168973,1000,-3.9119723,0.9125432530418038,474.01877,0.0,-1.0970001,351,57.176658134352294,46.38838670470332
-3.911973,7.1525574e-07,-2.1776805,0.0057408987,270.01126,0.00059402944,270.70782,31.120459,15.813325,3.1517653,473.12646,3.9120230054281455,31.110294,0.46418056,-3.911973,43.70292762709087,-10.0,0.0,352000,6.236035891808569,351,43.70292762709087,1.6639625,2.0,1000.0,3.9119527,358.99695,-0.36667415,4.952931,0.66072524,1000.0,0.9154848,556.0125975525007,-1.6422591,1.0532432,1000,-3.5993502,358.55518,0.76020753,3.7110438,-0.6162272,36.188525954578964,22194.026724666357,1000,-3.9119723,0.9319015936926007,471.00195,0.0,-2.7149987,352,57.176658134352294,43.70292762709087
-3.911973,7.1525574e-07,-2.0826955,9.120256e-05,265.09827,0.0005689694,263.2419,35.128117,14.145311,3.1378822,475.01874,3.9120230054281455,35.160824,0.452633,-3.911973,48.81655893477973,-10.0,0.0,353000,6.214905809611082,352,48.81655893477973,0.8600185,0.9754671,1000.0,3.91197,357.16125,-0.3764662,5.1473417,0.3913306,1000.0,0.8895702,1.484248156659305,-1.7026807,1.0597112,1000,-3.1322272,357.56265,0.77409077,3.1619356,1.0428206,-1.4871520730752883,22202.785074972548,1000,-3.9119723,0.9301213808357716,473.50366,0.0,-3.517654,353,57.176658134352294,48.81655893477973
-3.911973,7.1525574e-07,-2.027947,0.08888654,259.9512,0.00058571826,261.51492,29.792048,12.171208,3.119574,424.37775,3.9120230054281455,30.440353,0.44546542,-3.911973,-1.2351480537647763,-10.0,0.0,354000,6.147137681953609,353,-1.2351480537647763,0.6680565,1.3991956,1000.0,3.911973,352.40735,-0.32970244,4.8435555,0.52696145,1000.0,0.92541486,1.6223430512472987,-1.7016943,0.87842155,1000,-3.2275462,351.93533,0.7923988,3.17965,-0.11184694,-4.385057693648671,22211.448538041674,1000,-3.9119723,0.9162274347618222,423.0819,0.0,-1.0479984,354,57.176658134352294,-1.2351480537647763
-3.911973,7.1525574e-07,-1.9235437,0.06980178,272.26645,0.00055328605,272.34344,35.671818,14.421941,3.219315,482.93765,3.9120230054281455,35.54418,0.42728344,-3.911973,40.47603634727307,-10.0,0.0,355000,6.293334510177374,354,40.47603634727307,0.40908608,1.7511368,1000.0,3.9119031,355.02176,-0.35892177,4.7309127,0.5159165,1000.0,0.8889902,1.6094997199252248,-1.6144161,0.9038489,1000,-3.6694844,354.35242,0.6926577,3.3287659,-0.5066571,3.219971959598001,22220.207806210034,1000,-3.9119723,0.9589886786416173,481.58902,0.0,-0.80303526,355,57.176658134352294,40.47603634727307
-3.911973,7.1525574e-07,-2.117939,0.08400713,276.96698,0.00053553376,275.75018,38.276752,13.613663,3.1874084,498.58774,3.9120230054281455,38.07221,0.4222935,-3.911973,44.97371020036732,-10.0,0.0,356000,6.2655280735343695,355,44.97371020036732,0.348682,1.0937355,1000.0,3.9119725,359.92584,-0.33800524,5.0839624,0.460667,1000.0,0.8783114,1.5123647199943662,-1.6353415,1.0235484,1000,-3.1901448,359.36188,0.7245647,3.8616922,-0.27002692,5.2503494137286255,22228.765480268747,1000,-3.9119723,0.9411088060587645,496.73224,0.0,-1.6142712,356,57.176658134352294,44.97371020036732
